
Check Type,Current Price,SMA Short,SMA Long,RSI
SELL,42180.550000,0.0,1497.732933,-43.859611
HOLD,41931.890000,0.000000,1497.732933
HOLD,42535.390000,0.000000,1497.732933
HOLD,42224.760000,0.000000,1497.732933
HOLD,43575.750000,0.000000,1497.732933
HOLD,44240.690000,0.000000,1497.732933
HOLD,44063.780000,0.000000,1497.732933
HOLD,44090.300000,0.000000,1497.732933
BUY,43490.210000,0.034094,14.967329
SELL,44110.010000,0.0,1518.844400,21.121467
HOLD,43801.410000,0.000000,1518.844400
BUY,41925.440000,0.035865,15.178444
HOLD,40448.570000,0.035865,15.178444
SELL,40751.520000,0.0,1476.721758,-42.112642
BUY,39933.410000,0.036610,14.757218
SELL,40203.970000,0.0,1486.606908,9.895150
BUY,40009.750000,0.036785,14.856069
SELL,40142.430000,0.0,1491.467483,4.870575
HOLD,40003.560000,0.000000,1491.467483
HOLD,38364.590000,0.000000,1491.467483
HOLD,38441.260000,0.000000,1491.467483
HOLD,39150.160000,0.000000,1491.467483
BUY,37768.010000,0.039095,14.904675
SELL,38135.210000,0.0,1505.803288,14.345805
HOLD,36631.720000,0.000000,1505.803288
HOLD,37572.760000,0.000000,1505.803288
BUY,37908.980000,0.039324,15.048033
HOLD,37867.500000,0.039324,15.048033
HOLD,38961.300000,0.039324,15.048033
HOLD,37513.070000,0.039324,15.048033
SELL,34923.650000,0.0,1388.387184,-117.406103
HOLD,35683.220000,0.000000,1388.387184
BUY,37870.050000,0.036295,13.873872
HOLD,38589.990000,0.036295,13.873872
HOLD,39096.080000,0.036295,13.873872
HOLD,39219.170000,0.036295,13.873872
SELL,39352.620000,0.0,1442.177448,53.800264
BUY,39112.700000,0.036504,14.411774
HOLD,38788.640000,0.036504,14.411774
SELL,39015.640000,0.0,1438.614405,-3.553043
BUY,39050.880000,0.036471,14.376144
HOLD,37970.850000,0.036471,14.376144
HOLD,38260.990000,0.036471,14.376144
HOLD,41157.580000,0.036471,14.376144
SELL,43516.770000,0.0,1601.470293,162.865888
BUY,43494.260000,0.036452,16.004703
HOLD,44280.000000,0.036452,16.004703
HOLD,43955.650000,0.036452,16.004703
HOLD,44149.020000,0.036452,16.004703
HOLD,43825.880000,0.036452,16.004703
HOLD,43238.800000,0.036452,16.004703
HOLD,42277.020000,0.036452,16.004703
HOLD,41403.700000,0.036452,16.004703
HOLD,41637.890000,0.036452,16.004703
HOLD,40197.500000,0.036452,16.004703
SELL,39050.620000,0.0,1439.470439,-161.989854
HOLD,39235.560000,0.000000,1439.470439
HOLD,39499.790000,0.000000,1439.470439
HOLD,39467.950000,0.000000,1439.470439
HOLD,38867.060000,0.000000,1439.470439
HOLD,39084.610000,0.000000,1439.470439
HOLD,38024.180000,0.000000,1439.470439
HOLD,39125.820000,0.000000,1439.470439
HOLD,38414.310000,0.000000,1439.470439
